flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,departure_hour,departure_time_band,duration_minutes,is_overnight,route_median_duration_minutes,duration_vs_route_median_minutes,is_duration_outlier,is_implausible_duration,airline_was_repaired,arrival_date_was_repaired,has_conflicting_source_record,is_anomaly,anomaly_reason
6F058,IndiGo,BOM,CCU,BOM - CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,2026-04-20,1,Night (00-05),149,False,169.5,-20,False,False,False,False,False,False,None
SJ207,SpiceJet,DEL,CCU,DEL - CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,2026-04-20,0,Night (00-05),193,False,144.0,49,False,False,False,False,False,False,None
SJ198,SpiceJet,CCU,BOM,CCU - BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,2026-04-20,0,Night (00-05),281,False,174.0,107,False,False,False,False,False,False,None
SJ108,SpiceJet,BLR,HYD,BLR - HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,2026-04-20,0,Night (00-05),156,False,167.0,-11,False,False,False,False,False,False,None
SJ155,SpiceJet,DEL,CCU,DEL - CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,2026-04-20,0,Night (00-05),300,False,144.0,156,False,False,False,False,False,False,None
6F193,IndiGo,BOM,MAA,BOM - MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,2026-04-20,0,Night (00-05),118,False,180.0,-62,False,False,False,False,False,False,None
6F019,IndiGo,BLR,BOM,BLR - BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,2026-04-20,0,Night (00-05),235,False,140.5,94,False,False,False,False,False,False,None
AI102,Air India,CCU,BLR,CCU - BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,2026-04-20,0,Night (00-05),291,False,167.0,124,False,False,False,False,False,False,None
6F166,IndiGo,BOM,CCU,BOM - CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,2026-04-20,0,Night (00-05),270,False,169.5,100,False,False,False,False,False,False,None
UK175,Vistara,BLR,BOM,BLR - BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,2026-04-19,23,Late night (21-23),202,True,140.5,62,False,False,False,False,False,False,None
6F010,IndiGo,DEL,BLR,DEL - BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,2026-04-19,23,Late night (21-23),231,True,191.0,40,False,False,False,False,False,False,None
AI234,Air India,BOM,MAA,BOM - MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,2026-04-19,23,Late night (21-23),104,True,180.0,-76,False,False,False,False,False,False,None
UK135,Vistara,HYD,DEL,HYD - DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,2026-04-19,23,Late night (21-23),113,True,196.5,-84,False,False,False,False,False,False,None
6F272,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,2026-04-19,23,Late night (21-23),47,True,141.0,-94,False,False,True,False,False,False,None
AI061,Air India,BOM,CCU,BOM - CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,2026-04-19,23,Late night (21-23),91,True,169.5,-78,False,False,False,False,False,False,None
6F070,IndiGo,HYD,DEL,HYD - DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,2026-04-19,23,Late night (21-23),181,True,196.5,-16,False,False,False,False,False,False,None
AI015,Air India,BLR,CCU,BLR - CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,2026-04-19,23,Late night (21-23),114,True,97.0,17,False,False,False,False,False,False,None
SJ076,SpiceJet,DEL,MAA,DEL - MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,2026-04-19,23,Late night (21-23),181,True,184.0,-3,False,False,False,False,False,False,None
SJ029,SpiceJet,HYD,DEL,HYD - DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,2026-04-19,22,Late night (21-23),87,True,196.5,-110,False,False,True,False,False,False,None
SJ194,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,2026-04-19,22,Late night (21-23),225,True,139.5,86,False,False,False,False,False,False,None
AI235,Air India,BLR,HYD,BLR - HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,2026-04-19,22,Late night (21-23),207,True,167.0,40,False,False,False,False,False,False,None
SJ048,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,2026-04-19,22,Late night (21-23),96,True,177.0,-81,False,False,False,False,False,False,None
SJ114,SpiceJet,HYD,DEL,HYD - DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,2026-04-19,22,Late night (21-23),200,True,196.5,4,False,False,False,False,False,False,None
SJ146,SpiceJet,HYD,BLR,HYD - BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,2026-04-19,22,Late night (21-23),116,True,136.0,-20,False,False,False,False,False,False,None
UK041,Vistara,HYD,MAA,HYD - MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,2026-04-19,22,Late night (21-23),67,False,141.0,-74,False,False,False,False,False,False,None
6F075,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,2026-04-19,22,Late night (21-23),282,True,169.5,112,False,False,False,False,False,False,None
SJ020,SpiceJet,BLR,BOM,BLR - BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,2026-04-19,22,Late night (21-23),249,True,140.5,108,False,False,False,False,False,False,None
SJ099,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,2026-04-19,22,Late night (21-23),140,True,177.0,-37,False,False,True,False,False,False,None
6F078,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,2026-04-19,22,Late night (21-23),93,False,169.5,-76,False,False,False,False,False,False,None
UK219,Vistara,BOM,HYD,BOM - HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,2026-04-19,22,Late night (21-23),258,True,207.5,50,False,False,False,False,False,False,None
UK223,Vistara,CCU,DEL,CCU - DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,2026-04-19,21,Late night (21-23),32,False,139.5,-108,False,False,False,False,False,False,None
UK227,Vistara,BOM,HYD,BOM - HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,2026-04-19,21,Late night (21-23),230,True,207.5,22,False,False,False,False,False,False,None
6F260,IndiGo,CCU,DEL,CCU - DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,2026-04-19,21,Late night (21-23),203,True,139.5,64,False,False,True,False,False,False,None
AI096,Air India,CCU,DEL,CCU - DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,2026-04-19,21,Late night (21-23),298,True,139.5,158,False,False,False,False,False,False,None
6F022,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,2026-04-19,21,Late night (21-23),259,True,177.0,82,False,False,False,False,False,False,None
6F237,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,2026-04-19,21,Late night (21-23),183,True,141.0,42,False,False,False,False,False,False,None
UK146,Vistara,BOM,MAA,BOM - MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,2026-04-19,21,Late night (21-23),148,True,180.0,-32,False,False,False,False,False,False,None
SJ015,SpiceJet,BOM,CCU,BOM - CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,2026-04-19,21,Late night (21-23),72,False,169.5,-98,False,False,False,False,False,False,None
AI108,Air India,BLR,CCU,BLR - CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,2026-04-19,21,Late night (21-23),165,True,97.0,68,False,False,False,False,False,False,None
UK020,Vistara,MAA,BLR,MAA - BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,2026-04-19,21,Late night (21-23),75,False,177.0,-102,False,False,False,False,False,False,None
6F113,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,2026-04-19,21,Late night (21-23),266,True,169.5,96,False,False,False,False,False,False,None
6F112,IndiGo,HYD,DEL,HYD - DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,21,Late night (21-23),136,False,196.5,-60,False,False,False,False,False,False,None
6F246,IndiGo,HYD,DEL,HYD - DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,21,Late night (21-23),136,False,196.5,-60,False,False,False,False,False,False,None
UK158,Vistara,BOM,MAA,BOM - MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,2026-04-19,20,Evening (17-20),33,False,180.0,-147,False,False,False,False,False,False,None
UK159,Vistara,CCU,BLR,CCU - BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,2026-04-19,20,Evening (17-20),167,False,167.0,0,False,False,False,False,False,False,None
UK084,Vistara,MAA,DEL,MAA - DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,2026-04-19,20,Evening (17-20),216,True,175.5,40,False,False,False,False,False,False,None
SJ206,SpiceJet,DEL,CCU,DEL - CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,2026-04-19,20,Evening (17-20),278,True,144.0,134,False,False,False,False,False,False,None
UK044,Vistara,BLR,BOM,BLR - BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,2026-04-19,20,Evening (17-20),178,False,140.5,38,False,False,False,False,False,False,None
SJ036,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,2026-04-19,20,Evening (17-20),210,False,177.0,33,False,False,False,False,False,False,None
6F176,IndiGo,CCU,DEL,CCU - DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,2026-04-19,20,Evening (17-20),180,False,139.5,40,False,False,False,False,False,False,None
6F148,IndiGo,CCU,BOM,CCU - BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,2026-04-19,20,Evening (17-20),127,False,174.0,-47,False,False,False,False,False,False,None
6F202,IndiGo,HYD,BLR,HYD - BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,2026-04-19,20,Evening (17-20),210,False,136.0,74,False,False,False,False,False,False,None
6F071,IndiGo,DEL,CCU,DEL - CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,2026-04-19,20,Evening (17-20),253,True,144.0,109,False,False,False,False,False,False,None
AI105,Air India,CCU,DEL,CCU - DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,2026-04-19,20,Evening (17-20),107,False,139.5,-32,False,False,False,False,False,False,None
AI241,Air India,HYD,BLR,HYD - BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,2026-04-19,20,Evening (17-20),127,False,136.0,-9,False,False,False,False,False,False,None
SJ162,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,2026-04-19,20,Evening (17-20),139,False,177.0,-38,False,False,False,False,False,False,None
6F003,IndiGo,HYD,BOM,HYD - BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,20,Evening (17-20),187,False,150.0,37,False,False,False,False,False,False,None
6F249,IndiGo,HYD,BOM,HYD - BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,20,Evening (17-20),187,False,150.0,37,False,False,False,False,False,False,None
AI237,Air India,BOM,CCU,BOM - CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,2026-04-19,19,Evening (17-20),195,False,169.5,26,False,False,False,False,False,False,None
SJ134,SpiceJet,BOM,CCU,BOM - CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,2026-04-19,19,Evening (17-20),257,True,169.5,88,False,False,False,False,False,False,None
AI071,Air India,BOM,MAA,BOM - MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,2026-04-19,19,Evening (17-20),183,False,180.0,3,False,False,False,False,False,False,None
6F118,IndiGo,CCU,HYD,CCU - HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,2026-04-19,19,Evening (17-20),69,False,150.0,-81,False,False,False,False,False,False,None
6F014,IndiGo,DEL,MAA,DEL - MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,2026-04-19,19,Evening (17-20),213,False,184.0,29,False,False,False,False,False,False,None
6F065,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,2026-04-19,19,Evening (17-20),163,False,177.0,-14,False,False,False,False,False,False,None
6F271,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,2026-04-19,19,Evening (17-20),199,False,141.0,58,False,False,True,False,False,False,None
SJ070,SpiceJet,MAA,CCU,MAA - CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,2026-04-19,18,Evening (17-20),113,False,132.5,-20,False,False,False,False,False,False,None
6F007,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,2026-04-19,18,Evening (17-20),59,False,141.0,-82,False,False,False,False,False,False,None
UK007,Vistara,DEL,HYD,DEL - HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,2026-04-19,18,Evening (17-20),134,False,177.0,-43,False,False,False,False,False,False,None
SJ192,SpiceJet,HYD,BOM,HYD - BOM,2026-04-19 18:45:42.000,2026-04-19 23:45:42.000,2026-04-19,18,Evening (17-20),300,False,150.0,150,False,False,False,True,False,True,Arrival date repaired (cross-day)
AI097,Air India,HYD,MAA,HYD - MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,2026-04-19,18,Evening (17-20),292,False,141.0,151,False,False,False,False,False,False,None
6F256,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,2026-04-19,18,Evening (17-20),33,False,169.5,-136,False,False,True,False,False,False,None
UK047,Vistara,BLR,HYD,BLR - HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,2026-04-19,18,Evening (17-20),245,False,167.0,78,False,False,False,False,False,False,None
AI024,Air India,MAA,BOM,MAA - BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,2026-04-19,18,Evening (17-20),67,False,173.0,-106,False,False,False,False,False,False,None
UK113,Vistara,CCU,DEL,CCU - DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,2026-04-19,18,Evening (17-20),264,False,139.5,124,False,False,False,False,False,False,None
SJ163,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,2026-04-19,18,Evening (17-20),276,False,177.0,99,False,False,False,False,False,False,None
SJ208,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,2026-04-19,18,Evening (17-20),61,False,177.0,-116,False,False,False,False,False,False,None
SJ221,SpiceJet,MAA,HYD,MAA - HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,2026-04-19,18,Evening (17-20),286,False,164.0,122,False,False,False,False,False,False,None
SJ084,SpiceJet,HYD,MAA,HYD - MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,2026-04-19,18,Evening (17-20),59,False,141.0,-82,False,False,False,False,False,False,None
6F127,IndiGo,HYD,BOM,HYD - BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,2026-04-19,18,Evening (17-20),241,False,150.0,91,False,False,False,False,False,False,None
AI122,Air India,BOM,CCU,BOM - CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,2026-04-19,18,Evening (17-20),251,False,169.5,82,False,False,False,False,False,False,None
AI139,Air India,HYD,MAA,HYD - MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,2026-04-19,18,Evening (17-20),61,False,141.0,-80,False,False,False,False,False,False,None
UK149,Vistara,MAA,DEL,MAA - DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,2026-04-19,18,Evening (17-20),286,False,175.5,110,False,False,False,False,False,False,None
AI149,Air India,BOM,HYD,BOM - HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,2026-04-19,18,Evening (17-20),197,False,207.5,-10,False,False,False,False,False,False,None
SJ243,SpiceJet,BLR,DEL,BLR - DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,2026-04-19,18,Evening (17-20),286,False,125.0,161,False,False,False,False,False,False,None
AI053,Air India,CCU,DEL,CCU - DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,2026-04-19,18,Evening (17-20),255,False,139.5,116,False,False,False,False,False,False,None
UK061,Vistara,BLR,BOM,BLR - BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,2026-04-19,17,Evening (17-20),110,False,140.5,-30,False,False,False,False,False,False,None
SJ004,SpiceJet,MAA,DEL,MAA - DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,2026-04-19,17,Evening (17-20),189,False,175.5,14,False,False,False,False,False,False,None
AI173,Air India,HYD,DEL,HYD - DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,2026-04-19,17,Evening (17-20),291,False,196.5,94,False,False,False,False,False,False,None
6F085,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,2026-04-19,17,Evening (17-20),120,False,141.0,-21,False,False,False,False,False,False,None
AI252,Air India,HYD,DEL,HYD - DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,2026-04-19,17,Evening (17-20),264,False,196.5,68,False,False,True,False,False,False,None
SJ109,SpiceJet,BOM,DEL,BOM - DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,2026-04-19,17,Evening (17-20),184,False,157.0,27,False,False,False,False,False,False,None
UK123,Vistara,BOM,DEL,BOM - DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,2026-04-19,17,Evening (17-20),174,False,157.0,17,False,False,False,False,False,False,None
6F125,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,2026-04-19,17,Evening (17-20),244,False,169.5,74,False,False,False,False,False,False,None
UK183,Vistara,BLR,CCU,BLR - CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,2026-04-19,17,Evening (17-20),83,False,97.0,-14,False,False,False,False,False,False,None
AI110,Air India,BOM,CCU,BOM - CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,2026-04-19,17,Evening (17-20),293,False,169.5,124,False,False,False,False,False,False,None
UK105,Vistara,CCU,HYD,CCU - HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,2026-04-19,17,Evening (17-20),67,False,150.0,-83,False,False,False,False,False,False,None
6F128,IndiGo,HYD,DEL,HYD - DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,2026-04-19,16,Afternoon (12-16),67,False,196.5,-130,False,False,False,False,False,False,None
6F224,IndiGo,DEL,MAA,DEL - MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,2026-04-19,16,Afternoon (12-16),119,False,184.0,-65,False,False,False,False,False,False,None
SJ130,SpiceJet,BOM,DEL,BOM - DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,2026-04-19,16,Afternoon (12-16),240,False,157.0,83,False,False,False,False,False,False,None
AI224,Air India,DEL,HYD,DEL - HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,2026-04-19,16,Afternoon (12-16),285,False,177.0,108,False,False,False,False,False,False,None
SJ182,SpiceJet,CCU,BOM,CCU - BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,2026-04-19,16,Afternoon (12-16),48,False,174.0,-126,False,False,False,False,False,False,None
UK164,Vistara,BOM,HYD,BOM - HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,2026-04-19,16,Afternoon (12-16),264,False,207.5,56,False,False,False,False,False,False,None
AI161,Air India,CCU,BOM,CCU - BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,2026-04-19,16,Afternoon (12-16),180,False,174.0,6,False,False,False,False,False,False,None
6F206,IndiGo,DEL,BOM,DEL - BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,2026-04-19,16,Afternoon (12-16),260,False,176.0,84,False,False,False,False,False,False,None
SJ204,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,2026-04-19,16,Afternoon (12-16),101,False,139.5,-38,False,False,False,False,False,False,None
AI206,Air India,CCU,MAA,CCU - MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,2026-04-19,16,Afternoon (12-16),211,False,165.0,46,False,False,False,False,False,False,None
6F140,IndiGo,CCU,HYD,CCU - HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,2026-04-19,16,Afternoon (12-16),111,False,150.0,-39,False,False,False,False,False,False,None
6F253,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,2026-04-19,16,Afternoon (12-16),118,False,177.0,-59,False,False,True,False,False,False,None
SJ203,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,2026-04-19,16,Afternoon (12-16),125,False,177.0,-52,False,False,True,False,False,False,None
SJ161,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,2026-04-19,16,Afternoon (12-16),42,False,177.0,-135,False,False,False,False,False,False,None
AI098,Air India,HYD,MAA,HYD - MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,2026-04-19,16,Afternoon (12-16),130,False,141.0,-11,False,False,False,False,False,False,None
AI168,Air India,DEL,CCU,DEL - CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,2026-04-19,15,Afternoon (12-16),270,False,144.0,126,False,False,True,False,False,False,None
UK190,Vistara,DEL,BLR,DEL - BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,2026-04-19,15,Afternoon (12-16),184,False,191.0,-7,False,False,False,False,False,False,None
AI085,Air India,DEL,HYD,DEL - HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,2026-04-19,15,Afternoon (12-16),288,False,177.0,111,False,False,False,False,False,False,None
AI076,Air India,BLR,BOM,BLR - BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,2026-04-19,15,Afternoon (12-16),35,False,140.5,-106,False,False,False,False,False,False,None
UK130,Vistara,MAA,BLR,MAA - BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,2026-04-19,15,Afternoon (12-16),247,False,177.0,70,False,False,False,False,False,False,None
6F038,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,2026-04-19,15,Afternoon (12-16),237,False,141.0,96,False,False,False,False,False,False,None
UK110,Vistara,HYD,DEL,HYD - DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,2026-04-19,15,Afternoon (12-16),287,False,196.5,90,False,False,False,False,False,False,None
SJ013,SpiceJet,DEL,MAA,DEL - MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,2026-04-19,15,Afternoon (12-16),269,False,184.0,85,False,False,False,False,False,False,None
AI039,Air India,MAA,BLR,MAA - BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,2026-04-19,15,Afternoon (12-16),212,False,177.0,35,False,False,False,False,False,False,None
AI248,Air India,CCU,DEL,CCU - DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,2026-04-19,15,Afternoon (12-16),78,False,139.5,-62,False,False,False,False,False,False,None
6F199,IndiGo,DEL,MAA,DEL - MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,2026-04-19,15,Afternoon (12-16),137,False,184.0,-47,False,False,False,False,False,False,None
AI225,Air India,BOM,BLR,BOM - BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,2026-04-19,15,Afternoon (12-16),56,False,170.0,-114,False,False,False,False,False,False,None
SJ028,SpiceJet,CCU,BOM,CCU - BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,2026-04-19,15,Afternoon (12-16),268,False,174.0,94,False,False,False,False,False,False,None
SJ012,SpiceJet,HYD,BLR,HYD - BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,2026-04-19,15,Afternoon (12-16),71,False,136.0,-65,False,False,False,False,False,False,None
SJ131,SpiceJet,MAA,HYD,MAA - HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,2026-04-19,15,Afternoon (12-16),67,False,164.0,-97,False,False,False,False,False,False,None
AI010,Air India,BOM,HYD,BOM - HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,2026-04-19,15,Afternoon (12-16),288,False,207.5,80,False,False,False,False,False,False,None
6F020,IndiGo,BOM,HYD,BOM - HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,2026-04-19,14,Afternoon (12-16),105,False,207.5,-102,False,False,False,False,False,False,None
SJ038,SpiceJet,BLR,DEL,BLR - DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,2026-04-19,14,Afternoon (12-16),169,False,125.0,44,False,False,False,False,False,False,None
UK204,Vistara,BLR,DEL,BLR - DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,2026-04-19,14,Afternoon (12-16),98,False,125.0,-27,False,False,False,False,False,False,None
AI036,Air India,BOM,CCU,BOM - CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,2026-04-19,14,Afternoon (12-16),91,False,169.5,-78,False,False,False,False,False,False,None
AI100,Air India,CCU,BOM,CCU - BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,2026-04-19,14,Afternoon (12-16),220,False,174.0,46,False,False,True,False,False,False,None
SJ215,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,2026-04-19,14,Afternoon (12-16),95,False,139.5,-44,False,False,False,False,False,False,None
UK155,Vistara,MAA,HYD,MAA - HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,2026-04-19,14,Afternoon (12-16),243,False,164.0,79,False,False,False,False,False,False,None
SJ173,SpiceJet,CCU,HYD,CCU - HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,2026-04-19,14,Afternoon (12-16),102,False,150.0,-48,False,False,False,False,False,False,None
UK179,Vistara,DEL,HYD,DEL - HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,2026-04-19,14,Afternoon (12-16),290,False,177.0,113,False,False,False,False,False,False,None
UK221,Vistara,CCU,DEL,CCU - DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,2026-04-19,14,Afternoon (12-16),266,False,139.5,126,False,False,False,False,False,False,None
UK023,Vistara,DEL,MAA,DEL - MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,2026-04-19,14,Afternoon (12-16),288,False,184.0,104,False,False,False,False,False,False,None
SJ107,SpiceJet,BOM,MAA,BOM - MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,2026-04-19,14,Afternoon (12-16),268,False,180.0,88,False,False,False,False,False,False,None
AI073,Air India,BOM,BLR,BOM - BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,2026-04-19,14,Afternoon (12-16),122,False,170.0,-48,False,False,False,False,False,False,None
SJ187,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,2026-04-19,14,Afternoon (12-16),203,False,177.0,26,False,False,False,False,False,False,None
